0,1,2,3,4,5,6,7
57(四惠枢纽站-靛厂新村),0,靛厂新村,35,960238020261,-1,20190601045953,35
57(四惠枢纽站-靛厂新村),0,靛厂新村,35,960238020261,-1,20190601050011,35
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,960238020261,-1,20190601050017,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,960238020261,399,20190601050023,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,960238020261,-1,20190601050111,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,960238020261,502,20190601050212,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,960238020261,98,20190601050257,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,960238020261,-1,20190601050640,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,960238020261,-1,20190601050653,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,960238020261,599,20190601050711,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,960238020261,-1,20190601050811,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,960238020261,879,20190601050853,34
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,154629464603,-1,20190601050940,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,960238020261,124,20190601050953,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,960238020261,-1,20190601051011,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,960238020261,629,20190601051041,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,960238020261,-1,20190601051241,34
57(靛厂新村-四惠枢纽站),1,湾子,10,960238020261,415,20190601051311,34
57(靛厂新村-四惠枢纽站),1,湾子,10,960238020261,-1,20190601051412,34
57(靛厂新村-四惠枢纽站),1,达官营,11,960238020261,657,20190601051442,34
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,154629464603,-1,20190601050958,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,154629464603,358,20190601051010,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,154629464603,-1,20190601051052,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,154629464603,489,20190601051125,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,154629464603,-1,20190601051213,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,154629464603,-1,20190601051244,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,154629464603,-1,20190601051256,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,154629464603,521,20190601051314,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,154629464603,-1,20190601051356,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,154629464603,291,20190601051444,34
57(靛厂新村-四惠枢纽站),1,达官营,11,960238020261,486,20190601051457,34
57(靛厂新村-四惠枢纽站),1,达官营,11,960238020261,-1,20190601051539,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,960238020261,1408,20190601051627,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,960238020261,-1,20190601051827,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,960238020261,473,20190601051857,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,960238020261,142,20190601051939,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,154629464603,291,20190601051456,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,154629464603,-1,20190601051644,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,154629464603,536,20190601051726,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,154629464603,-1,20190601051841,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,154629464603,811,20190601051911,34
57(四惠枢纽站-靛厂新村),0,靛厂新村,35,402280595917,-1,20190601052150,35
57(四惠枢纽站-靛厂新村),0,靛厂新村,35,402280595917,-1,20190601052202,35
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,402280595917,-1,20190601052208,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,402280595917,319,20190601052220,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,402280595917,-1,20190601052302,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,402280595917,502,20190601052332,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,960238020261,104,20190601051957,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,960238020261,-1,20190601052055,34
57(靛厂新村-四惠枢纽站),1,菜市口西,14,960238020261,263,20190601052143,34
57(靛厂新村-四惠枢纽站),1,菜市口西,14,960238020261,-1,20190601052313,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,960238020261,781,20190601052358,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,154629464603,193,20190601051959,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,154629464603,-1,20190601052044,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,154629464603,603,20190601052059,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,154629464603,-1,20190601052329,34
57(靛厂新村-四惠枢纽站),1,湾子,10,154629464603,318,20190601052411,34
57(靛厂新村-四惠枢纽站),1,湾子,10,154629464603,-1,20190601052444,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,402280595917,-1,20190601052450,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,402280595917,-1,20190601052456,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,402280595917,203,20190601052502,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,402280595917,-1,20190601052520,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,402280595917,559,20190601052602,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,402280595917,-1,20190601052647,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,402280595917,305,20190601052705,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,402280595917,-1,20190601052917,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,960238020261,696,20190601052458,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,960238020261,-1,20190601052610,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口东,16,960238020261,300,20190601052640,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口东,16,960238020261,-1,20190601052811,34
57(靛厂新村-四惠枢纽站),1,板章路,17,960238020261,400,20190601052841,34
57(靛厂新村-四惠枢纽站),1,板章路,17,960238020261,-1,20190601052929,34
57(靛厂新村-四惠枢纽站),1,湾子,10,154629464603,-1,20190601052456,34
57(靛厂新村-四惠枢纽站),1,湾子,10,154629464603,-1,20190601052502,34
57(靛厂新村-四惠枢纽站),1,达官营,11,154629464603,621,20190601052514,34
57(靛厂新村-四惠枢纽站),1,达官营,11,154629464603,-1,20190601052615,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,154629464603,1408,20190601052645,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,154629464603,-1,20190601052830,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,154629464603,444,20190601052900,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,154629464603,104,20190601052930,34
57(四惠枢纽站-靛厂新村),0,四惠枢纽站,1,264444858579,-1,20190601053005,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,264444858579,2956,20190601053011,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,264444858579,141,20190601053353,35
57(靛厂新村-四惠枢纽站),1,小井路口东,6,402280595917,-1,20190601052947,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,402280595917,456,20190601053005,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,402280595917,-1,20190601053036,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,402280595917,854,20190601053118,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,402280595917,-1,20190601053251,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,402280595917,616,20190601053303,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,402280595917,-1,20190601053433,34
57(靛厂新村-四惠枢纽站),1,板章路,17,960238020261,-1,20190601052953,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,960238020261,643,20190601053011,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,960238020261,-1,20190601053156,34
57(靛厂新村-四惠枢纽站),1,东城三里河,19,960238020261,217,20190601053226,34
57(靛厂新村-四惠枢纽站),1,东城三里河,19,960238020261,-1,20190601053256,34
57(靛厂新村-四惠枢纽站),1,桥湾,20,960238020261,142,20190601053314,34
57(靛厂新村-四惠枢纽站),1,桥湾,20,960238020261,-1,20190601053329,34
57(靛厂新村-四惠枢纽站),1,水道子,21,960238020261,99,20190601053356,34
57(靛厂新村-四惠枢纽站),1,水道子,21,960238020261,72,20190601053414,34
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,208513858570,-1,20190601053141,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,208513858570,268,20190601053156,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,208513858570,-1,20190601053226,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,208513858570,502,20190601053256,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,208513858570,-1,20190601053405,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,208513858570,244,20190601053411,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,208513858570,-1,20190601053423,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,154629464603,104,20190601053000,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,154629464603,-1,20190601053130,34
57(靛厂新村-四惠枢纽站),1,菜市口西,14,154629464603,348,20190601053200,34
57(靛厂新村-四惠枢纽站),1,菜市口西,14,154629464603,-1,20190601053330,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,154629464603,625,20190601053415,34
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,496666595915,-1,20190601053926,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,496666595915,281,20190601053941,34
57(四惠枢纽站-靛厂新村),0,八王坟西,2,264444858579,141,20190601053454,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,264444858579,-1,20190601053527,35
57(四惠枢纽站-靛厂新村),0,郎家园,3,264444858579,285,20190601053642,35
57(四惠枢纽站-靛厂新村),0,郎家园,3,264444858579,-1,20190601053736,35
57(靛厂新村-四惠枢纽站),1,莲花池,9,402280595917,-1,20190601053451,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,402280595917,-1,20190601053457,34
57(靛厂新村-四惠枢纽站),1,湾子,10,402280595917,415,20190601053503,34
57(靛厂新村-四惠枢纽站),1,湾子,10,402280595917,-1,20190601053551,34
57(靛厂新村-四惠枢纽站),1,达官营,11,402280595917,564,20190601053621,34
57(靛厂新村-四惠枢纽站),1,达官营,11,402280595917,-1,20190601053703,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,402280595917,1447,20190601053751,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,402280595917,-1,20190601053933,34
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,964138020265,-1,20190601053544,34
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,964138020265,-1,20190601053559,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,964138020265,332,20190601053611,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,964138020265,-1,20190601053656,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,964138020265,502,20190601053726,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,964138020265,-1,20190601053927,34
57(四惠枢纽站-靛厂新村),0,四惠枢纽站,1,541306130302,-1,20190601053640,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,541306130302,2914,20190601053646,35
57(靛厂新村-四惠枢纽站),1,水道子,21,960238020261,34,20190601053456,34
57(靛厂新村-四惠枢纽站),1,水道子,21,960238020261,-1,20190601053509,34
57(靛厂新村-四惠枢纽站),1,磁器口西,22,960238020261,152,20190601053530,34
57(靛厂新村-四惠枢纽站),1,磁器口西,22,960238020261,-1,20190601053542,34
57(靛厂新村-四惠枢纽站),1,榄杆市,23,960238020261,417,20190601053615,34
57(靛厂新村-四惠枢纽站),1,榄杆市,23,960238020261,-1,20190601053724,34
57(靛厂新村-四惠枢纽站),1,培新街,24,960238020261,469,20190601053742,34
57(靛厂新村-四惠枢纽站),1,培新街,24,960238020261,-1,20190601053930,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,208513858570,-1,20190601053456,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,208513858570,-1,20190601053508,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,208513858570,444,20190601053526,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,208513858570,-1,20190601053556,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,208513858570,291,20190601053608,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,208513858570,-1,20190601053727,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,208513858570,609,20190601053809,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,208513858570,-1,20190601053909,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,208513858570,866,20190601053939,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,154629464603,-1,20190601053501,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,154629464603,-1,20190601053513,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口东,16,154629464603,325,20190601053531,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口东,16,154629464603,-1,20190601053713,34
57(靛厂新村-四惠枢纽站),1,板章路,17,154629464603,-1,20190601053831,34
57(靛厂新村-四惠枢纽站),1,板章路,17,154629464603,-1,20190601053837,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,154629464603,643,20190601053843,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,154629464603,142,20190601053943,34
57(四惠枢纽站-靛厂新村),0,四惠枢纽站,1,198888464603,-1,20190601054331,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,198888464603,2900,20190601054337,35
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,496666595915,182,20190601053953,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,496666595915,-1,20190601054011,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,496666595915,475,20190601054041,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,496666595915,-1,20190601054123,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,496666595915,189,20190601054153,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,496666595915,-1,20190601054211,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,496666595915,482,20190601054238,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,496666595915,-1,20190601054308,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,496666595915,305,20190601054326,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,496666595915,141,20190601054426,34
57(四惠枢纽站-靛厂新村),0,大北窑南,5,264444858579,213,20190601054158,35
57(四惠枢纽站-靛厂新村),0,大北窑南,5,264444858579,144,20190601054311,35
57(四惠枢纽站-靛厂新村),0,双花园,6,264444858579,146,20190601054356,35
57(四惠枢纽站-靛厂新村),0,双花园,6,264444858579,-1,20190601054414,35
57(靛厂新村-四惠枢纽站),1,广安门内,12,402280595917,-1,20190601053951,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,402280595917,-1,20190601054006,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,402280595917,473,20190601054018,34
57(靛厂新村-四惠枢纽站),1,牛街路口东,13,402280595917,-1,20190601054134,34
57(靛厂新村-四惠枢纽站),1,菜市口西,14,402280595917,235,20190601054222,34
57(靛厂新村-四惠枢纽站),1,菜市口西,14,402280595917,-1,20190601054322,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,402280595917,858,20190601054352,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,964138020265,-1,20190601054000,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,964138020265,-1,20190601054012,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,964138020265,495,20190601054030,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,964138020265,-1,20190601054100,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,964138020265,208,20190601054130,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,964138020265,-1,20190601054312,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,964138020265,525,20190601054342,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,964138020265,-1,20190601054430,34
57(四惠枢纽站-靛厂新村),0,八王坟西,2,541306130302,274,20190601053958,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,541306130302,-1,20190601054102,35
57(四惠枢纽站-靛厂新村),0,郎家园,3,541306130302,252,20190601054147,35
57(靛厂新村-四惠枢纽站),1,培新街,24,960238020261,-1,20190601053954,34
57(靛厂新村-四惠枢纽站),1,安化楼,25,960238020261,123,20190601054000,34
57(靛厂新村-四惠枢纽站),1,安化楼,25,960238020261,-1,20190601054012,34
57(靛厂新村-四惠枢纽站),1,广渠门内,26,960238020261,161,20190601054042,34
57(靛厂新村-四惠枢纽站),1,广渠门内,26,960238020261,-1,20190601054057,34
57(靛厂新村-四惠枢纽站),1,马圈,27,960238020261,723,20190601054130,34
57(靛厂新村-四惠枢纽站),1,马圈,27,960238020261,-1,20190601054230,34
57(靛厂新村-四惠枢纽站),1,垂杨柳,28,960238020261,376,20190601054300,34
57(靛厂新村-四惠枢纽站),1,垂杨柳,28,960238020261,-1,20190601054330,34
57(靛厂新村-四惠枢纽站),1,双井桥北,29,960238020261,705,20190601054401,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,208513858570,629,20190601053957,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,208513858570,-1,20190601054112,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,208513858570,603,20190601054139,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,208513858570,-1,20190601054242,34
57(靛厂新村-四惠枢纽站),1,湾子,10,208513858570,427,20190601054312,34
57(靛厂新村-四惠枢纽站),1,湾子,10,208513858570,195,20190601054339,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,154629464603,142,20190601054001,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,154629464603,-1,20190601054031,34
57(靛厂新村-四惠枢纽站),1,东城三里河,19,154629464603,256,20190601054105,34
57(靛厂新村-四惠枢纽站),1,东城三里河,19,154629464603,-1,20190601054132,34
57(靛厂新村-四惠枢纽站),1,桥湾,20,154629464603,105,20190601054150,34
57(靛厂新村-四惠枢纽站),1,桥湾,20,154629464603,-1,20190601054202,34
57(靛厂新村-四惠枢纽站),1,水道子,21,154629464603,58,20190601054220,34
57(靛厂新村-四惠枢纽站),1,水道子,21,154629464603,-1,20190601054235,34
57(靛厂新村-四惠枢纽站),1,磁器口西,22,154629464603,175,20190601054247,34
57(靛厂新村-四惠枢纽站),1,磁器口西,22,154629464603,-1,20190601054305,34
57(靛厂新村-四惠枢纽站),1,榄杆市,23,154629464603,-1,20190601054402,34
57(四惠枢纽站-靛厂新村),0,八王坟西,2,198888464603,1804,20190601054507,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,198888464603,-1,20190601054907,35
57(四惠枢纽站-靛厂新村),0,郎家园,3,198888464603,422,20190601054937,35
57(靛厂新村-四惠枢纽站),1,小井路口东,6,496666595915,141,20190601054457,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,496666595915,-1,20190601054609,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,496666595915,634,20190601054639,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,496666595915,-1,20190601054727,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,496666595915,838,20190601054757,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,496666595915,-1,20190601054909,34
57(四惠枢纽站-靛厂新村),0,双井桥北,7,264444858579,78,20190601054459,35
57(四惠枢纽站-靛厂新村),0,双井桥北,7,264444858579,-1,20190601054511,35
57(四惠枢纽站-靛厂新村),0,垂杨柳,8,264444858579,550,20190601054559,35
57(四惠枢纽站-靛厂新村),0,垂杨柳,8,264444858579,-1,20190601054659,35
57(四惠枢纽站-靛厂新村),0,马圈,9,264444858579,257,20190601054729,35
57(四惠枢纽站-靛厂新村),0,马圈,9,264444858579,-1,20190601054926,35
57(四惠枢纽站-靛厂新村),0,广渠门内,10,264444858579,567,20190601054944,35
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,402280595917,732,20190601054449,34
57(靛厂新村-四惠枢纽站),1,虎坊桥路口西,15,402280595917,-1,20190601054549,34
57(靛厂新村-四惠枢纽站),1,板章路,17,402280595917,-1,20190601054752,34
57(靛厂新村-四惠枢纽站),1,板章路,17,402280595917,-1,20190601054804,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,402280595917,559,20190601054850,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,402280595917,-1,20190601054938,34
57(靛厂新村-四惠枢纽站),1,六里桥西,7,964138020265,-1,20190601054451,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,964138020265,854,20190601054457,34
57(靛厂新村-四惠枢纽站),1,六里桥东,8,964138020265,-1,20190601054615,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,964138020265,655,20190601054657,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,964138020265,129,20190601054858,34
57(四惠枢纽站-靛厂新村),0,靛厂新村,35,348294717159,-1,20190601054807,35
57(四惠枢纽站-靛厂新村),0,靛厂新村,35,348294717159,-1,20190601054819,35
57(靛厂新村-四惠枢纽站),1,靛厂新村,1,348294717159,-1,20190601054825,34
57(靛厂新村-四惠枢纽站),1,岳各庄东路北口,2,348294717159,332,20190601054837,34
57(四惠枢纽站-靛厂新村),0,大北窑南,5,541306130302,273,20190601054529,35
57(四惠枢纽站-靛厂新村),0,双花园,6,541306130302,132,20190601054644,35
57(四惠枢纽站-靛厂新村),0,双花园,6,541306130302,-1,20190601054702,35
57(四惠枢纽站-靛厂新村),0,双井桥北,7,541306130302,78,20190601054729,35
57(四惠枢纽站-靛厂新村),0,双井桥北,7,541306130302,-1,20190601054744,35
57(四惠枢纽站-靛厂新村),0,垂杨柳,8,541306130302,635,20190601054814,35
57(四惠枢纽站-靛厂新村),0,垂杨柳,8,541306130302,-1,20190601054918,35
57(四惠枢纽站-靛厂新村),0,马圈,9,541306130302,344,20190601054930,35
57(靛厂新村-四惠枢纽站),1,双井桥北,29,960238020261,-1,20190601054528,34
57(靛厂新村-四惠枢纽站),1,双花园,30,960238020261,-1,20190601054631,34
57(靛厂新村-四惠枢纽站),1,大北窑南,31,960238020261,415,20190601054716,34
57(靛厂新村-四惠枢纽站),1,大北窑南,31,960238020261,-1,20190601054916,34
57(靛厂新村-四惠枢纽站),1,湾子,10,208513858570,209,20190601054454,34
57(靛厂新村-四惠枢纽站),1,湾子,10,208513858570,-1,20190601054542,34
57(靛厂新村-四惠枢纽站),1,达官营,11,208513858570,592,20190601054624,34
57(靛厂新村-四惠枢纽站),1,达官营,11,208513858570,-1,20190601054709,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,208513858570,1532,20190601054757,34
57(靛厂新村-四惠枢纽站),1,广安门内,12,208513858570,-1,20190601054943,34
57(靛厂新村-四惠枢纽站),1,榄杆市,23,154629464603,-1,20190601054435,34
57(靛厂新村-四惠枢纽站),1,培新街,24,154629464603,246,20190601054505,34
57(靛厂新村-四惠枢纽站),1,培新街,24,154629464603,-1,20190601054535,34
57(靛厂新村-四惠枢纽站),1,安化楼,25,154629464603,123,20190601054647,34
57(靛厂新村-四惠枢纽站),1,安化楼,25,154629464603,-1,20190601054705,34
57(靛厂新村-四惠枢纽站),1,广渠门内,26,154629464603,99,20190601054735,34
57(靛厂新村-四惠枢纽站),1,广渠门内,26,154629464603,-1,20190601054747,34
57(靛厂新村-四惠枢纽站),1,马圈,27,154629464603,770,20190601054932,34
57(四惠枢纽站-靛厂新村),0,郎家园,3,198888464603,-1,20190601055016,35
57(四惠枢纽站-靛厂新村),0,大北窑南,5,198888464603,245,20190601055305,35
57(靛厂新村-四惠枢纽站),1,莲花池,9,496666595915,456,20190601055012,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,496666595915,-1,20190601055109,34
57(靛厂新村-四惠枢纽站),1,湾子,10,496666595915,329,20190601055210,34
57(靛厂新村-四惠枢纽站),1,湾子,10,496666595915,-1,20190601055401,34
57(靛厂新村-四惠枢纽站),1,达官营,11,496666595915,564,20190601055446,34
57(四惠枢纽站-靛厂新村),0,广渠门内,10,264444858579,413,20190601054957,35
57(四惠枢纽站-靛厂新村),0,广渠门内,10,264444858579,-1,20190601055030,35
57(四惠枢纽站-靛厂新村),0,安化楼,11,264444858579,177,20190601055112,35
57(四惠枢纽站-靛厂新村),0,安化楼,11,264444858579,-1,20190601055127,35
57(四惠枢纽站-靛厂新村),0,培新街,12,264444858579,125,20190601055200,35
57(四惠枢纽站-靛厂新村),0,培新街,12,264444858579,-1,20190601055212,35
57(四惠枢纽站-靛厂新村),0,榄杆市,13,264444858579,489,20190601055245,35
57(四惠枢纽站-靛厂新村),0,榄杆市,13,264444858579,-1,20190601055315,35
57(四惠枢纽站-靛厂新村),0,磁器口西,14,264444858579,325,20190601055415,35
57(靛厂新村-四惠枢纽站),1,过街楼,18,402280595917,-1,20190601054950,34
57(靛厂新村-四惠枢纽站),1,过街楼,18,402280595917,-1,20190601055008,34
57(靛厂新村-四惠枢纽站),1,东城三里河,19,402280595917,165,20190601055020,34
57(靛厂新村-四惠枢纽站),1,东城三里河,19,402280595917,-1,20190601055038,34
57(靛厂新村-四惠枢纽站),1,桥湾,20,402280595917,142,20190601055050,34
57(靛厂新村-四惠枢纽站),1,桥湾,20,402280595917,-1,20190601055108,34
57(靛厂新村-四惠枢纽站),1,水道子,21,402280595917,99,20190601055123,34
57(靛厂新村-四惠枢纽站),1,水道子,21,402280595917,-1,20190601055135,34
57(靛厂新村-四惠枢纽站),1,磁器口西,22,402280595917,152,20190601055205,34
57(靛厂新村-四惠枢纽站),1,磁器口西,22,402280595917,-1,20190601055238,34
57(靛厂新村-四惠枢纽站),1,榄杆市,23,402280595917,375,20190601055250,34
57(靛厂新村-四惠枢纽站),1,四惠枢纽站,34,250013858578,-1,20190601055107,34
57(四惠枢纽站-靛厂新村),0,四惠枢纽站,1,250013858578,-1,20190601055113,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,250013858578,2914,20190601055119,35
57(四惠枢纽站-靛厂新村),0,八王坟西,2,250013858578,141,20190601055438,35
57(靛厂新村-四惠枢纽站),1,莲花池,9,964138020265,129,20190601054958,34
57(靛厂新村-四惠枢纽站),1,莲花池,9,964138020265,-1,20190601055043,34
57(靛厂新村-四惠枢纽站),1,湾子,10,964138020265,224,20190601055146,34
57(靛厂新村-四惠枢纽站),1,湾子,10,964138020265,-1,20190601055343,34
57(靛厂新村-四惠枢纽站),1,达官营,11,964138020265,499,20190601055431,34
57(靛厂新村-四惠枢纽站),1,靛厂村南站,3,348294717159,-1,20190601055049,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,348294717159,174,20190601055055,34
57(靛厂新村-四惠枢纽站),1,水衙沟路东口,4,348294717159,-1,20190601055110,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,348294717159,419,20190601055152,34
57(靛厂新村-四惠枢纽站),1,白塔村,5,348294717159,-1,20190601055222,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,348294717159,219,20190601055310,34
57(靛厂新村-四惠枢纽站),1,小井路口东,6,348294717159,63,20190601055441,34
57(四惠枢纽站-靛厂新村),0,马圈,9,541306130302,129,20190601055030,35
