LINE_CODE,ON_STATION,OFF_STATION,UP_TIME,direction,on_name,off_name
57,1,25,2019-06-06 07:07:01,1,靛厂新村,安化楼
57,1,1,2019-06-06 07:07:01,1,靛厂新村,靛厂新村
57,1,1,2019-06-06 07:07:01,1,靛厂新村,靛厂新村
57,1,6,2019-06-06 07:07:01,1,靛厂新村,小井路口东
57,1,7,2019-06-06 07:07:01,1,靛厂新村,六里桥西
57,1,4,2019-06-06 07:07:01,1,靛厂新村,水衙沟路东口
57,1,6,2019-06-06 07:07:01,1,靛厂新村,小井路口东
57,1,9,2019-06-06 07:07:01,1,靛厂新村,莲花池
57,1,8,2019-06-06 07:07:01,1,靛厂新村,六里桥东
57,1,8,2019-06-06 07:07:01,1,靛厂新村,六里桥东
57,1,8,2019-06-06 07:07:01,1,靛厂新村,六里桥东
57,1,12,2019-06-06 07:08:01,1,靛厂新村,广安门内
57,1,6,2019-06-06 07:08:01,1,靛厂新村,小井路口东
57,2,9,2019-06-06 07:09:01,1,岳各庄东路北口,莲花池
57,2,6,2019-06-06 07:09:01,1,岳各庄东路北口,小井路口东
57,2,2,2019-06-06 07:09:01,1,岳各庄东路北口,岳各庄东路北口
57,2,7,2019-06-06 07:09:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:09:01,1,岳各庄东路北口,六里桥西
57,2,6,2019-06-06 07:09:01,1,岳各庄东路北口,小井路口东
57,2,9,2019-06-06 07:09:01,1,岳各庄东路北口,莲花池
57,3,13,2019-06-06 07:11:01,1,靛厂村南站,牛街路口东
57,3,24,2019-06-06 07:11:01,1,靛厂村南站,培新街
57,3,12,2019-06-06 07:11:01,1,靛厂村南站,广安门内
57,3,12,2019-06-06 07:11:01,1,靛厂村南站,广安门内
57,3,16,2019-06-06 07:11:01,1,靛厂村南站,虎坊桥路口东
57,3,12,2019-06-06 07:11:01,1,靛厂村南站,广安门内
57,3,7,2019-06-06 07:11:01,1,靛厂村南站,六里桥西
57,3,6,2019-06-06 07:11:01,1,靛厂村南站,小井路口东
57,3,7,2019-06-06 07:11:01,1,靛厂村南站,六里桥西
57,3,12,2019-06-06 07:11:01,1,靛厂村南站,广安门内
57,4,28,2019-06-06 07:12:01,1,水衙沟路东口,垂杨柳
57,4,12,2019-06-06 07:12:01,1,水衙沟路东口,广安门内
57,4,23,2019-06-06 07:12:01,1,水衙沟路东口,榄杆市
57,4,12,2019-06-06 07:12:01,1,水衙沟路东口,广安门内
57,4,12,2019-06-06 07:12:01,1,水衙沟路东口,广安门内
57,4,12,2019-06-06 07:12:01,1,水衙沟路东口,广安门内
57,4,9,2019-06-06 07:12:01,1,水衙沟路东口,莲花池
57,4,7,2019-06-06 07:12:01,1,水衙沟路东口,六里桥西
57,4,6,2019-06-06 07:12:01,1,水衙沟路东口,小井路口东
57,4,4,2019-06-06 07:12:01,1,水衙沟路东口,水衙沟路东口
57,4,6,2019-06-06 07:12:01,1,水衙沟路东口,小井路口东
57,4,7,2019-06-06 07:12:01,1,水衙沟路东口,六里桥西
57,4,6,2019-06-06 07:12:01,1,水衙沟路东口,小井路口东
57,4,9,2019-06-06 07:12:01,1,水衙沟路东口,莲花池
57,4,7,2019-06-06 07:12:01,1,水衙沟路东口,六里桥西
57,4,8,2019-06-06 07:12:01,1,水衙沟路东口,六里桥东
57,5,12,2019-06-06 07:13:01,1,白塔村,广安门内
57,5,12,2019-06-06 07:13:01,1,白塔村,广安门内
57,6,20,2019-06-06 07:16:01,1,小井路口东,桥湾
57,6,19,2019-06-06 07:16:01,1,小井路口东,东城三里河
57,6,19,2019-06-06 07:16:01,1,小井路口东,东城三里河
57,6,18,2019-06-06 07:16:01,1,小井路口东,过街楼
57,6,24,2019-06-06 07:16:01,1,小井路口东,培新街
57,6,19,2019-06-06 07:16:01,1,小井路口东,东城三里河
57,6,12,2019-06-06 07:16:01,1,小井路口东,广安门内
57,6,6,2019-06-06 07:16:01,1,小井路口东,小井路口东
57,6,11,2019-06-06 07:16:01,1,小井路口东,达官营
57,7,24,2019-06-06 07:19:01,1,六里桥西,培新街
57,7,9,2019-06-06 07:19:01,1,六里桥西,莲花池
57,7,12,2019-06-06 07:19:01,1,六里桥西,广安门内
57,7,26,2019-06-06 07:19:01,1,六里桥西,广渠门内
57,7,7,2019-06-06 07:19:01,1,六里桥西,六里桥西
57,7,8,2019-06-06 07:19:01,1,六里桥西,六里桥东
57,7,8,2019-06-06 07:19:01,1,六里桥西,六里桥东
57,8,28,2019-06-06 07:28:01,1,六里桥东,垂杨柳
57,8,20,2019-06-06 07:28:01,1,六里桥东,桥湾
57,8,22,2019-06-06 07:28:01,1,六里桥东,磁器口西
57,8,17,2019-06-06 07:28:01,1,六里桥东,板章路
57,8,22,2019-06-06 07:28:01,1,六里桥东,磁器口西
57,8,12,2019-06-06 07:28:01,1,六里桥东,广安门内
57,8,19,2019-06-06 07:28:01,1,六里桥东,东城三里河
57,8,17,2019-06-06 07:28:01,1,六里桥东,板章路
57,8,20,2019-06-06 07:28:01,1,六里桥东,桥湾
57,8,18,2019-06-06 07:28:01,1,六里桥东,过街楼
57,8,14,2019-06-06 07:28:01,1,六里桥东,菜市口西
57,8,11,2019-06-06 07:28:01,1,六里桥东,达官营
57,8,11,2019-06-06 07:28:01,1,六里桥东,达官营
57,8,12,2019-06-06 07:28:01,1,六里桥东,广安门内
57,8,8,2019-06-06 07:28:01,1,六里桥东,六里桥东
57,8,27,2019-06-06 07:29:01,1,六里桥东,马圈
57,8,12,2019-06-06 07:29:01,1,六里桥东,广安门内
57,8,19,2019-06-06 07:29:01,1,六里桥东,东城三里河
57,8,20,2019-06-06 07:29:01,1,六里桥东,桥湾
57,8,12,2019-06-06 07:29:01,1,六里桥东,广安门内
57,8,15,2019-06-06 07:29:01,1,六里桥东,虎坊桥路口西
57,8,24,2019-06-06 07:29:01,1,六里桥东,培新街
57,8,17,2019-06-06 07:29:01,1,六里桥东,板章路
57,8,22,2019-06-06 07:29:01,1,六里桥东,磁器口西
57,8,19,2019-06-06 07:29:01,1,六里桥东,东城三里河
57,8,19,2019-06-06 07:29:01,1,六里桥东,东城三里河
57,8,12,2019-06-06 07:29:01,1,六里桥东,广安门内
57,8,16,2019-06-06 07:29:01,1,六里桥东,虎坊桥路口东
57,8,12,2019-06-06 07:29:01,1,六里桥东,广安门内
57,8,17,2019-06-06 07:29:01,1,六里桥东,板章路
57,8,12,2019-06-06 07:29:01,1,六里桥东,广安门内
57,8,14,2019-06-06 07:29:01,1,六里桥东,菜市口西
57,8,16,2019-06-06 07:29:01,1,六里桥东,虎坊桥路口东
57,8,11,2019-06-06 07:29:01,1,六里桥东,达官营
57,8,9,2019-06-06 07:29:01,1,六里桥东,莲花池
57,8,10,2019-06-06 07:29:01,1,六里桥东,湾子
57,8,12,2019-06-06 07:29:01,1,六里桥东,广安门内
57,8,9,2019-06-06 07:29:01,1,六里桥东,莲花池
57,8,8,2019-06-06 07:29:01,1,六里桥东,六里桥东
57,9,28,2019-06-06 07:39:01,1,莲花池,垂杨柳
57,9,12,2019-06-06 07:39:01,1,莲花池,广安门内
57,9,22,2019-06-06 07:39:01,1,莲花池,磁器口西
57,9,14,2019-06-06 07:39:01,1,莲花池,菜市口西
57,9,9,2019-06-06 07:39:01,1,莲花池,莲花池
57,9,12,2019-06-06 07:39:01,1,莲花池,广安门内
57,9,11,2019-06-06 07:39:01,1,莲花池,达官营
57,9,22,2019-06-06 07:41:01,1,莲花池,磁器口西
57,9,20,2019-06-06 07:41:01,1,莲花池,桥湾
57,9,12,2019-06-06 07:41:01,1,莲花池,广安门内
57,9,19,2019-06-06 07:41:01,1,莲花池,东城三里河
57,9,19,2019-06-06 07:41:01,1,莲花池,东城三里河
57,9,23,2019-06-06 07:41:01,1,莲花池,榄杆市
57,9,18,2019-06-06 07:41:01,1,莲花池,过街楼
57,9,22,2019-06-06 07:41:01,1,莲花池,磁器口西
57,9,19,2019-06-06 07:41:01,1,莲花池,东城三里河
57,9,19,2019-06-06 07:41:01,1,莲花池,东城三里河
57,9,12,2019-06-06 07:41:01,1,莲花池,广安门内
57,9,11,2019-06-06 07:41:01,1,莲花池,达官营
57,9,12,2019-06-06 07:41:01,1,莲花池,广安门内
57,9,15,2019-06-06 07:41:01,1,莲花池,虎坊桥路口西
57,9,24,2019-06-06 07:41:01,1,莲花池,培新街
57,9,12,2019-06-06 07:41:01,1,莲花池,广安门内
57,9,12,2019-06-06 07:41:01,1,莲花池,广安门内
57,9,12,2019-06-06 07:41:01,1,莲花池,广安门内
57,11,12,2019-06-06 07:43:01,1,达官营,广安门内
57,11,11,2019-06-06 07:43:01,1,达官营,达官营
57,11,28,2019-06-06 07:44:01,1,达官营,垂杨柳
57,12,12,2019-06-06 07:44:01,1,广安门内,广安门内
57,11,20,2019-06-06 07:44:01,1,达官营,桥湾
57,11,19,2019-06-06 07:44:01,1,达官营,东城三里河
57,11,15,2019-06-06 07:44:01,1,达官营,虎坊桥路口西
57,11,19,2019-06-06 07:44:01,1,达官营,东城三里河
57,11,13,2019-06-06 07:44:01,1,达官营,牛街路口东
57,12,22,2019-06-06 07:44:01,1,广安门内,磁器口西
57,11,19,2019-06-06 07:44:01,1,达官营,东城三里河
57,11,14,2019-06-06 07:44:01,1,达官营,菜市口西
57,11,15,2019-06-06 07:44:01,1,达官营,虎坊桥路口西
57,11,16,2019-06-06 07:44:01,1,达官营,虎坊桥路口东
57,11,12,2019-06-06 07:44:01,1,达官营,广安门内
57,11,16,2019-06-06 07:44:01,1,达官营,虎坊桥路口东
57,11,12,2019-06-06 07:44:01,1,达官营,广安门内
57,11,12,2019-06-06 07:44:01,1,达官营,广安门内
57,11,12,2019-06-06 07:44:01,1,达官营,广安门内
57,11,16,2019-06-06 07:44:01,1,达官营,虎坊桥路口东
57,11,12,2019-06-06 07:44:01,1,达官营,广安门内
57,11,16,2019-06-06 07:44:01,1,达官营,虎坊桥路口东
57,12,27,2019-06-06 07:47:01,1,广安门内,马圈
57,12,28,2019-06-06 07:47:01,1,广安门内,垂杨柳
57,12,19,2019-06-06 07:47:01,1,广安门内,东城三里河
57,12,26,2019-06-06 07:47:01,1,广安门内,广渠门内
57,12,25,2019-06-06 07:47:01,1,广安门内,安化楼
57,12,19,2019-06-06 07:48:01,1,广安门内,东城三里河
57,12,26,2019-06-06 07:48:01,1,广安门内,广渠门内
57,12,28,2019-06-06 07:51:01,1,广安门内,垂杨柳
57,12,23,2019-06-06 07:51:01,1,广安门内,榄杆市
57,12,16,2019-06-06 07:51:01,1,广安门内,虎坊桥路口东
57,12,18,2019-06-06 07:51:01,1,广安门内,过街楼
57,12,22,2019-06-06 07:51:01,1,广安门内,磁器口西
57,12,20,2019-06-06 07:51:01,1,广安门内,桥湾
57,12,12,2019-06-06 07:51:01,1,广安门内,广安门内
57,12,26,2019-06-06 07:51:01,1,广安门内,广渠门内
57,14,27,2019-06-06 07:53:01,1,菜市口西,马圈
57,14,27,2019-06-06 07:53:01,1,菜市口西,马圈
57,14,28,2019-06-06 07:53:01,1,菜市口西,垂杨柳
57,14,20,2019-06-06 07:53:01,1,菜市口西,桥湾
57,14,19,2019-06-06 07:53:01,1,菜市口西,东城三里河
57,14,20,2019-06-06 07:53:01,1,菜市口西,桥湾
57,14,22,2019-06-06 07:53:01,1,菜市口西,磁器口西
57,14,27,2019-06-06 07:53:01,1,菜市口西,马圈
57,14,26,2019-06-06 07:53:01,1,菜市口西,广渠门内
57,14,28,2019-06-06 07:54:01,1,菜市口西,垂杨柳
57,15,34,2019-06-06 07:55:01,1,虎坊桥路口西,四惠枢纽站
57,15,34,2019-06-06 07:55:01,1,虎坊桥路口西,四惠枢纽站
57,15,15,2019-06-06 07:55:01,1,虎坊桥路口西,虎坊桥路口西
57,15,26,2019-06-06 07:55:01,1,虎坊桥路口西,广渠门内
57,16,27,2019-06-06 07:56:01,1,虎坊桥路口东,马圈
57,16,27,2019-06-06 07:56:01,1,虎坊桥路口东,马圈
57,16,16,2019-06-06 07:56:01,1,虎坊桥路口东,虎坊桥路口东
57,16,26,2019-06-06 07:56:01,1,虎坊桥路口东,广渠门内
57,17,27,2019-06-06 07:57:01,1,板章路,马圈
57,17,23,2019-06-06 07:57:01,1,板章路,榄杆市
57,18,19,2019-06-06 08:01:01,1,过街楼,东城三里河
57,18,20,2019-06-06 08:01:01,1,过街楼,桥湾
57,18,34,2019-06-06 08:02:01,1,过街楼,四惠枢纽站
57,19,34,2019-06-06 08:05:01,1,东城三里河,四惠枢纽站
57,20,27,2019-06-06 08:06:01,1,桥湾,马圈
57,20,28,2019-06-06 08:06:01,1,桥湾,垂杨柳
57,20,28,2019-06-06 08:06:01,1,桥湾,垂杨柳
57,20,22,2019-06-06 08:06:01,1,桥湾,磁器口西
57,20,22,2019-06-06 08:06:01,1,桥湾,磁器口西
57,20,20,2019-06-06 08:06:01,1,桥湾,桥湾
57,20,20,2019-06-06 08:06:01,1,桥湾,桥湾
57,20,25,2019-06-06 08:06:01,1,桥湾,安化楼
57,20,24,2019-06-06 08:06:01,1,桥湾,培新街
57,20,24,2019-06-06 08:06:01,1,桥湾,培新街
57,20,24,2019-06-06 08:06:01,1,桥湾,培新街
57,20,26,2019-06-06 08:06:01,1,桥湾,广渠门内
57,22,28,2019-06-06 08:08:01,1,磁器口西,垂杨柳
57,22,22,2019-06-06 08:08:01,1,磁器口西,磁器口西
57,22,22,2019-06-06 08:08:01,1,磁器口西,磁器口西
57,22,22,2019-06-06 08:08:01,1,磁器口西,磁器口西
57,22,22,2019-06-06 08:08:01,1,磁器口西,磁器口西
57,22,25,2019-06-06 08:08:01,1,磁器口西,安化楼
57,22,34,2019-06-06 08:11:01,1,磁器口西,四惠枢纽站
57,22,34,2019-06-06 08:11:01,1,磁器口西,四惠枢纽站
57,22,27,2019-06-06 08:11:01,1,磁器口西,马圈
57,22,27,2019-06-06 08:11:01,1,磁器口西,马圈
57,22,27,2019-06-06 08:11:01,1,磁器口西,马圈
57,22,28,2019-06-06 08:11:01,1,磁器口西,垂杨柳
57,22,27,2019-06-06 08:11:01,1,磁器口西,马圈
57,22,27,2019-06-06 08:11:01,1,磁器口西,马圈
57,22,26,2019-06-06 08:11:01,1,磁器口西,广渠门内
57,22,27,2019-06-06 08:11:01,1,磁器口西,马圈
57,22,25,2019-06-06 08:11:01,1,磁器口西,安化楼
57,22,25,2019-06-06 08:11:01,1,磁器口西,安化楼
57,22,26,2019-06-06 08:11:01,1,磁器口西,广渠门内
57,22,34,2019-06-06 08:12:01,1,磁器口西,四惠枢纽站
57,22,26,2019-06-06 08:12:01,1,磁器口西,广渠门内
57,22,26,2019-06-06 08:12:01,1,磁器口西,广渠门内
57,22,26,2019-06-06 08:12:01,1,磁器口西,广渠门内
57,23,27,2019-06-06 08:13:01,1,榄杆市,马圈
57,23,27,2019-06-06 08:13:01,1,榄杆市,马圈
57,23,27,2019-06-06 08:13:01,1,榄杆市,马圈
57,23,27,2019-06-06 08:13:01,1,榄杆市,马圈
57,23,28,2019-06-06 08:13:01,1,榄杆市,垂杨柳
57,23,25,2019-06-06 08:13:01,1,榄杆市,安化楼
57,23,26,2019-06-06 08:13:01,1,榄杆市,广渠门内
57,24,28,2019-06-06 08:16:01,1,培新街,垂杨柳
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,28,2019-06-06 08:16:01,1,培新街,垂杨柳
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,28,2019-06-06 08:16:01,1,培新街,垂杨柳
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,28,2019-06-06 08:16:01,1,培新街,垂杨柳
57,24,24,2019-06-06 08:16:01,1,培新街,培新街
57,24,27,2019-06-06 08:16:01,1,培新街,马圈
57,24,25,2019-06-06 08:16:01,1,培新街,安化楼
57,24,27,2019-06-06 08:18:01,1,培新街,马圈
57,24,34,2019-06-06 08:19:01,1,培新街,四惠枢纽站
57,25,28,2019-06-06 08:22:01,1,安化楼,垂杨柳
57,25,27,2019-06-06 08:22:01,1,安化楼,马圈
57,25,27,2019-06-06 08:22:01,1,安化楼,马圈
57,25,27,2019-06-06 08:22:01,1,安化楼,马圈
57,25,27,2019-06-06 08:22:01,1,安化楼,马圈
57,25,27,2019-06-06 08:22:01,1,安化楼,马圈
57,25,27,2019-06-06 08:22:01,1,安化楼,马圈
57,25,27,2019-06-06 08:22:01,1,安化楼,马圈
57,25,25,2019-06-06 08:22:01,1,安化楼,安化楼
57,25,26,2019-06-06 08:22:01,1,安化楼,广渠门内
57,25,26,2019-06-06 08:22:01,1,安化楼,广渠门内
57,25,26,2019-06-06 08:22:01,1,安化楼,广渠门内
57,25,26,2019-06-06 08:22:01,1,安化楼,广渠门内
57,25,34,2019-06-06 08:24:01,1,安化楼,四惠枢纽站
57,25,34,2019-06-06 08:24:01,1,安化楼,四惠枢纽站
57,25,27,2019-06-06 08:24:01,1,安化楼,马圈
57,25,27,2019-06-06 08:24:01,1,安化楼,马圈
57,25,27,2019-06-06 08:24:01,1,安化楼,马圈
57,25,28,2019-06-06 08:24:01,1,安化楼,垂杨柳
57,25,28,2019-06-06 08:24:01,1,安化楼,垂杨柳
57,25,26,2019-06-06 08:24:01,1,安化楼,广渠门内
57,25,25,2019-06-06 08:24:01,1,安化楼,安化楼
57,25,26,2019-06-06 08:24:01,1,安化楼,广渠门内
57,28,34,2019-06-06 08:40:01,1,垂杨柳,四惠枢纽站
57,28,34,2019-06-06 08:42:01,1,垂杨柳,四惠枢纽站
57,1,25,2019-06-06 07:52:01,1,靛厂新村,安化楼
57,1,22,2019-06-06 07:52:01,1,靛厂新村,磁器口西
57,1,26,2019-06-06 07:52:01,1,靛厂新村,广渠门内
57,1,12,2019-06-06 07:52:01,1,靛厂新村,广安门内
57,1,12,2019-06-06 07:52:01,1,靛厂新村,广安门内
57,1,15,2019-06-06 07:52:01,1,靛厂新村,虎坊桥路口西
57,1,15,2019-06-06 07:52:01,1,靛厂新村,虎坊桥路口西
57,1,7,2019-06-06 07:52:01,1,靛厂新村,六里桥西
57,1,8,2019-06-06 07:52:01,1,靛厂新村,六里桥东
57,1,28,2019-06-06 07:52:01,1,靛厂新村,垂杨柳
57,1,6,2019-06-06 07:52:01,1,靛厂新村,小井路口东
57,1,6,2019-06-06 07:52:01,1,靛厂新村,小井路口东
57,1,5,2019-06-06 07:52:01,1,靛厂新村,白塔村
57,1,1,2019-06-06 07:52:01,1,靛厂新村,靛厂新村
57,1,7,2019-06-06 07:52:01,1,靛厂新村,六里桥西
57,1,11,2019-06-06 07:52:01,1,靛厂新村,达官营
57,1,10,2019-06-06 07:52:01,1,靛厂新村,湾子
57,1,11,2019-06-06 07:52:01,1,靛厂新村,达官营
57,2,8,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥东
57,2,8,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥东
57,2,7,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥西
57,2,8,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥东
57,2,9,2019-06-06 07:54:01,1,岳各庄东路北口,莲花池
57,2,7,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥西
57,2,4,2019-06-06 07:54:01,1,岳各庄东路北口,水衙沟路东口
57,2,7,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:54:01,1,岳各庄东路北口,六里桥西
57,2,5,2019-06-06 07:54:01,1,岳各庄东路北口,白塔村
57,3,12,2019-06-06 07:56:01,1,靛厂村南站,广安门内
57,4,13,2019-06-06 07:57:01,1,水衙沟路东口,牛街路口东
57,4,17,2019-06-06 07:57:01,1,水衙沟路东口,板章路
57,4,7,2019-06-06 07:57:01,1,水衙沟路东口,六里桥西
57,4,7,2019-06-06 07:57:01,1,水衙沟路东口,六里桥西
57,4,4,2019-06-06 07:57:01,1,水衙沟路东口,水衙沟路东口
57,4,11,2019-06-06 07:57:01,1,水衙沟路东口,达官营
57,5,8,2019-06-06 07:58:01,1,白塔村,六里桥东
57,5,8,2019-06-06 07:58:01,1,白塔村,六里桥东
57,5,6,2019-06-06 07:58:01,1,白塔村,小井路口东
57,7,7,2019-06-06 08:04:01,1,六里桥西,六里桥西
57,7,13,2019-06-06 08:06:01,1,六里桥西,牛街路口东
57,7,13,2019-06-06 08:06:01,1,六里桥西,牛街路口东
57,7,13,2019-06-06 08:06:01,1,六里桥西,牛街路口东
57,7,9,2019-06-06 08:06:01,1,六里桥西,莲花池
57,7,12,2019-06-06 08:06:01,1,六里桥西,广安门内
57,8,26,2019-06-06 08:13:01,1,六里桥东,广渠门内
57,8,25,2019-06-06 08:13:01,1,六里桥东,安化楼
57,8,12,2019-06-06 08:13:01,1,六里桥东,广安门内
57,10,20,2019-06-06 08:26:01,1,湾子,桥湾
57,10,15,2019-06-06 08:26:01,1,湾子,虎坊桥路口西
57,10,28,2019-06-06 08:26:01,1,湾子,垂杨柳
57,10,12,2019-06-06 08:26:01,1,湾子,广安门内
57,11,12,2019-06-06 08:28:01,1,达官营,广安门内
57,11,15,2019-06-06 08:28:01,1,达官营,虎坊桥路口西
57,12,16,2019-06-06 08:34:01,1,广安门内,虎坊桥路口东
57,12,29,2019-06-06 08:37:01,1,广安门内,双井桥北
57,16,29,2019-06-06 08:46:01,1,虎坊桥路口东,双井桥北
57,17,22,2019-06-06 08:47:01,1,板章路,磁器口西
57,23,30,2019-06-06 08:56:01,1,榄杆市,双花园
57,24,29,2019-06-06 08:59:01,1,培新街,双井桥北
57,24,29,2019-06-06 08:59:01,1,培新街,双井桥北
57,24,24,2019-06-06 08:59:01,1,培新街,培新街
57,25,29,2019-06-06 09:00:01,1,安化楼,双井桥北
57,25,27,2019-06-06 09:00:01,1,安化楼,马圈
57,27,29,2019-06-06 09:03:01,1,马圈,双井桥北
57,27,29,2019-06-06 09:03:01,1,马圈,双井桥北
57,28,30,2019-06-06 09:05:01,1,垂杨柳,双花园
57,29,30,2019-06-06 09:10:01,1,双井桥北,双花园
57,29,29,2019-06-06 09:17:01,1,双井桥北,双井桥北
57,1,15,2019-06-06 07:19:01,1,靛厂新村,虎坊桥路口西
57,1,11,2019-06-06 07:19:01,1,靛厂新村,达官营
57,1,12,2019-06-06 07:19:01,1,靛厂新村,广安门内
57,1,11,2019-06-06 07:19:01,1,靛厂新村,达官营
57,1,11,2019-06-06 07:19:01,1,靛厂新村,达官营
57,1,26,2019-06-06 07:19:01,1,靛厂新村,广渠门内
57,1,7,2019-06-06 07:19:01,1,靛厂新村,六里桥西
57,1,7,2019-06-06 07:19:01,1,靛厂新村,六里桥西
57,1,9,2019-06-06 07:19:01,1,靛厂新村,莲花池
57,1,10,2019-06-06 07:19:01,1,靛厂新村,湾子
57,1,6,2019-06-06 07:19:01,1,靛厂新村,小井路口东
57,1,7,2019-06-06 07:19:01,1,靛厂新村,六里桥西
57,1,14,2019-06-06 07:20:01,1,靛厂新村,菜市口西
57,2,13,2019-06-06 07:21:01,1,岳各庄东路北口,牛街路口东
57,2,13,2019-06-06 07:21:01,1,岳各庄东路北口,牛街路口东
57,2,8,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥东
57,2,9,2019-06-06 07:21:01,1,岳各庄东路北口,莲花池
57,2,7,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥西
57,2,8,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥东
57,2,7,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥西
57,2,8,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥东
57,2,8,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥东
57,2,7,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-06 07:21:01,1,岳各庄东路北口,六里桥西
57,3,24,2019-06-06 07:23:01,1,靛厂村南站,培新街
57,3,3,2019-06-06 07:23:01,1,靛厂村南站,靛厂村南站
57,3,7,2019-06-06 07:23:01,1,靛厂村南站,六里桥西
57,4,16,2019-06-06 07:24:01,1,水衙沟路东口,虎坊桥路口东
57,4,14,2019-06-06 07:24:01,1,水衙沟路东口,菜市口西
57,4,14,2019-06-06 07:24:01,1,水衙沟路东口,菜市口西
57,4,32,2019-06-06 07:24:01,1,水衙沟路东口,大北窑东
57,4,12,2019-06-06 07:24:01,1,水衙沟路东口,广安门内
57,4,10,2019-06-06 07:24:01,1,水衙沟路东口,湾子
57,4,12,2019-06-06 07:24:01,1,水衙沟路东口,广安门内
57,4,13,2019-06-06 07:24:01,1,水衙沟路东口,牛街路口东
57,4,12,2019-06-06 07:24:01,1,水衙沟路东口,广安门内
57,4,9,2019-06-06 07:24:01,1,水衙沟路东口,莲花池
57,4,12,2019-06-06 07:24:01,1,水衙沟路东口,广安门内
57,4,6,2019-06-06 07:24:01,1,水衙沟路东口,小井路口东
57,4,4,2019-06-06 07:24:01,1,水衙沟路东口,水衙沟路东口
57,4,7,2019-06-06 07:24:01,1,水衙沟路东口,六里桥西
57,4,7,2019-06-06 07:24:01,1,水衙沟路东口,六里桥西
57,4,10,2019-06-06 07:24:01,1,水衙沟路东口,湾子
57,4,7,2019-06-06 07:24:01,1,水衙沟路东口,六里桥西
57,4,7,2019-06-06 07:24:01,1,水衙沟路东口,六里桥西
57,6,14,2019-06-06 07:29:01,1,小井路口东,菜市口西
57,6,23,2019-06-06 07:29:01,1,小井路口东,榄杆市
57,6,14,2019-06-06 07:29:01,1,小井路口东,菜市口西
57,6,32,2019-06-06 07:29:01,1,小井路口东,大北窑东
57,6,10,2019-06-06 07:29:01,1,小井路口东,湾子
57,6,10,2019-06-06 07:29:01,1,小井路口东,湾子
57,7,27,2019-06-06 07:32:01,1,六里桥西,马圈
57,7,15,2019-06-06 07:33:01,1,六里桥西,虎坊桥路口西
57,7,17,2019-06-06 07:33:01,1,六里桥西,板章路
57,7,9,2019-06-06 07:33:01,1,六里桥西,莲花池
57,7,8,2019-06-06 07:33:01,1,六里桥西,六里桥东
57,8,17,2019-06-06 07:37:01,1,六里桥东,板章路
57,8,21,2019-06-06 07:37:01,1,六里桥东,水道子
57,8,22,2019-06-06 07:37:01,1,六里桥东,磁器口西
57,8,24,2019-06-06 07:37:01,1,六里桥东,培新街
57,8,21,2019-06-06 07:37:01,1,六里桥东,水道子
57,8,13,2019-06-06 07:37:01,1,六里桥东,牛街路口东
57,8,22,2019-06-06 07:37:01,1,六里桥东,磁器口西
57,8,14,2019-06-06 07:37:01,1,六里桥东,菜市口西
57,8,14,2019-06-06 07:37:01,1,六里桥东,菜市口西
57,8,22,2019-06-06 07:37:01,1,六里桥东,磁器口西
57,8,32,2019-06-06 07:37:01,1,六里桥东,大北窑东
57,8,12,2019-06-06 07:37:01,1,六里桥东,广安门内
57,8,13,2019-06-06 07:37:01,1,六里桥东,牛街路口东
57,8,11,2019-06-06 07:37:01,1,六里桥东,达官营
57,8,14,2019-06-06 07:37:01,1,六里桥东,菜市口西
57,8,12,2019-06-06 07:37:01,1,六里桥东,广安门内
57,8,13,2019-06-06 07:37:01,1,六里桥东,牛街路口东
57,8,12,2019-06-06 07:37:01,1,六里桥东,广安门内
57,8,13,2019-06-06 07:37:01,1,六里桥东,牛街路口东
